project_code,major_name,plan_end_time,state,stage,area,project_tag,region_tag,headquarter_tag,profession_tag,sum of danger_number,count of risk_level=1,count of risk_level=2,count of risk_level=3
ZRH(ZB)-2005-L01-A05-000-023,消防专业,2020/8/21 0:00,1,施工阶段,公共区域,福州橡树湾橡府,华南大区,华润置地,住宅,17,0,15,2
ZRH(ZB)-2005-L01-A05-000-023,消防专业,2020/8/21 0:00,1,运营阶段,公共区域,福州橡树湾橡府,华南大区,华润置地,住宅,37,2,28,7
ZRH(ZB)-2005-L01-A05-000-023,电气专业,2020/8/21 0:00,1,施工阶段,公共区域,福州橡树湾橡府,华南大区,华润置地,住宅,1,0,1,0
ZRH(ZB)-2005-L01-A05-000-023,电气专业,2020/8/21 0:00,1,运营阶段,公共区域,福州橡树湾橡府,华南大区,华润置地,住宅,9,2,7,0
ZRH(ZB)-2005-L01-A05-000-024,消防专业,2020/9/1 0:00,1,施工阶段,公共区域,长沙凤凰城二期,华中大区,华润置地,住宅,4,1,3,0
ZRH(ZB)-2005-L01-A05-000-024,消防专业,2020/9/1 0:00,1,运营阶段,公共区域,长沙凤凰城二期,华中大区,华润置地,住宅,28,2,24,2
ZRH(ZB)-2005-L01-A05-000-024,电气专业,2020/9/1 0:00,1,运营阶段,公共区域,长沙凤凰城二期,华中大区,华润置地,住宅,5,2,3,0
ZRH(ZB)-2005-L01-A05-000-025,消防专业,2020/9/2 0:00,1,施工阶段,公共区域,武汉凤凰城,华中大区,华润置地,住宅,3,0,2,1
ZRH(ZB)-2005-L01-A05-000-025,消防专业,2020/9/2 0:00,1,运营阶段,公共区域,武汉凤凰城,华中大区,华润置地,住宅,31,3,23,5
ZRH(ZB)-2005-L01-A05-000-025,电梯专业,2020/9/2 0:00,1,运营阶段,井道,武汉凤凰城,华中大区,华润置地,住宅,3,1,2,0
ZRH(ZB)-2005-L01-A05-000-025,电梯专业,2020/9/2 0:00,1,运营阶段,机房,武汉凤凰城,华中大区,华润置地,住宅,4,0,2,2
ZRH(ZB)-2005-L01-A05-000-025,电梯专业,2020/9/2 0:00,1,运营阶段,轿厢与对重,武汉凤凰城,华中大区,华润置地,住宅,3,2,1,0
ZRH(ZB)-2005-L01-A05-000-025,电梯专业,2020/9/2 0:00,1,运营阶段,轿门与层门,武汉凤凰城,华中大区,华润置地,住宅,5,2,3,0
ZRH(ZB)-2005-L01-A05-000-025,电气专业,2020/9/2 0:00,1,设计阶段,公共区域,武汉凤凰城,华中大区,华润置地,住宅,1,0,1,0
ZRH(ZB)-2005-L01-A05-000-025,电气专业,2020/9/2 0:00,1,运营阶段,公共区域,武汉凤凰城,华中大区,华润置地,住宅,12,5,7,0
ZRH(ZB)-2005-L01-A05-000-026,消防专业,2020/9/3 0:00,1,施工阶段,公共区域,南昌华润紫云府,华中大区,华润置地,综合体,6,0,5,1
ZRH(ZB)-2005-L01-A05-000-026,消防专业,2020/9/3 0:00,1,运营阶段,公共区域,南昌华润紫云府,华中大区,华润置地,综合体,29,4,23,2
ZRH(ZB)-2005-L01-A05-000-026,电梯专业,2020/9/3 0:00,1,运营阶段,井道,南昌华润紫云府,华中大区,华润置地,综合体,9,3,3,3
ZRH(ZB)-2005-L01-A05-000-026,电梯专业,2020/9/3 0:00,1,运营阶段,机房,南昌华润紫云府,华中大区,华润置地,综合体,3,1,2,0
ZRH(ZB)-2005-L01-A05-000-026,电梯专业,2020/9/3 0:00,1,运营阶段,轿厢与对重,南昌华润紫云府,华中大区,华润置地,综合体,2,0,1,1
ZRH(ZB)-2005-L01-A05-000-026,电梯专业,2020/9/3 0:00,1,运营阶段,轿门与层门,南昌华润紫云府,华中大区,华润置地,综合体,3,2,0,1
ZRH(ZB)-2005-L01-A05-000-026,电气专业,2020/9/3 0:00,1,施工阶段,公共区域,南昌华润紫云府,华中大区,华润置地,综合体,3,1,2,0
ZRH(ZB)-2005-L01-A05-000-026,电气专业,2020/9/3 0:00,1,设计阶段,公共区域,南昌华润紫云府,华中大区,华润置地,综合体,1,0,1,0
ZRH(ZB)-2005-L01-A05-000-026,电气专业,2020/9/3 0:00,1,运营阶段,公共区域,南昌华润紫云府,华中大区,华润置地,综合体,18,9,9,0
ZRH(ZB)-2005-L01-A05-000-027,消防专业,2020/9/4 0:00,1,施工阶段,公共区域,赣州华润大厦C座,华中大区,华润置地,写字楼,1,0,1,0
ZRH(ZB)-2005-L01-A05-000-027,消防专业,2020/9/4 0:00,1,运营阶段,公共区域,赣州华润大厦C座,华中大区,华润置地,写字楼,27,4,17,6
ZRH(ZB)-2005-L01-A05-000-027,电梯专业,2020/9/4 0:00,1,运营阶段,井道,赣州华润大厦C座,华中大区,华润置地,写字楼,5,1,4,0
ZRH(ZB)-2005-L01-A05-000-027,电梯专业,2020/9/4 0:00,1,运营阶段,轿厢与对重,赣州华润大厦C座,华中大区,华润置地,写字楼,2,1,1,0
ZRH(ZB)-2005-L01-A05-000-027,电梯专业,2020/9/4 0:00,1,运营阶段,轿门与层门,赣州华润大厦C座,华中大区,华润置地,写字楼,4,3,1,0
ZRH(ZB)-2005-L01-A05-000-027,电气专业,2020/9/4 0:00,1,施工阶段,公共区域,赣州华润大厦C座,华中大区,华润置地,写字楼,1,0,1,0
ZRH(ZB)-2005-L01-A05-000-027,电气专业,2020/9/4 0:00,1,设计阶段,公共区域,赣州华润大厦C座,华中大区,华润置地,写字楼,2,1,1,0
ZRH(ZB)-2005-L01-A05-000-027,电气专业,2020/9/4 0:00,1,运营阶段,公共区域,赣州华润大厦C座,华中大区,华润置地,写字楼,6,2,4,0
ZRH(ZB)-2005-L01-A05-000-028,消防专业,2020/9/7 0:00,1,施工阶段,公共区域,武汉东风阳光城,华中大区,华润置地,住宅,9,0,7,2
ZRH(ZB)-2005-L01-A05-000-028,消防专业,2020/9/7 0:00,1,运营阶段,公共区域,武汉东风阳光城,华中大区,华润置地,住宅,57,4,42,11
ZRH(ZB)-2005-L01-A05-000-028,电梯专业,2020/9/7 0:00,1,施工阶段,井道,武汉东风阳光城,华中大区,华润置地,住宅,1,0,0,1
ZRH(ZB)-2005-L01-A05-000-028,电梯专业,2020/9/7 0:00,1,运营阶段,井道,武汉东风阳光城,华中大区,华润置地,住宅,5,0,4,1
ZRH(ZB)-2005-L01-A05-000-028,电梯专业,2020/9/7 0:00,1,运营阶段,机房,武汉东风阳光城,华中大区,华润置地,住宅,5,2,3,0
ZRH(ZB)-2005-L01-A05-000-028,电梯专业,2020/9/7 0:00,1,运营阶段,轿厢与对重,武汉东风阳光城,华中大区,华润置地,住宅,2,0,2,0
ZRH(ZB)-2005-L01-A05-000-028,电梯专业,2020/9/7 0:00,1,运营阶段,轿门与层门,武汉东风阳光城,华中大区,华润置地,住宅,6,2,2,2
ZRH(ZB)-2005-L01-A05-000-028,电气专业,2020/9/7 0:00,1,施工阶段,公共区域,武汉东风阳光城,华中大区,华润置地,住宅,5,0,5,0
ZRH(ZB)-2005-L01-A05-000-028,电气专业,2020/9/7 0:00,1,运营阶段,公共区域,武汉东风阳光城,华中大区,华润置地,住宅,19,8,11,0
ZRH(ZB)-2005-L01-A05-000-030,消防专业,2020/9/10 0:00,1,施工阶段,公共区域,襄阳东风佳园小区,华中大区,华润置地,住宅,5,0,4,1
ZRH(ZB)-2005-L01-A05-000-030,消防专业,2020/9/10 0:00,1,运营阶段,公共区域,襄阳东风佳园小区,华中大区,华润置地,住宅,51,5,40,6
ZRH(ZB)-2005-L01-A05-000-030,电梯专业,2020/9/10 0:00,1,施工阶段,机房,襄阳东风佳园小区,华中大区,华润置地,住宅,1,0,1,0
ZRH(ZB)-2005-L01-A05-000-030,电梯专业,2020/9/10 0:00,1,运营阶段,井道,襄阳东风佳园小区,华中大区,华润置地,住宅,3,2,1,0
ZRH(ZB)-2005-L01-A05-000-030,电梯专业,2020/9/10 0:00,1,运营阶段,机房,襄阳东风佳园小区,华中大区,华润置地,住宅,2,2,0,0
ZRH(ZB)-2005-L01-A05-000-030,电梯专业,2020/9/10 0:00,1,运营阶段,轿厢与对重,襄阳东风佳园小区,华中大区,华润置地,住宅,2,0,0,2
ZRH(ZB)-2005-L01-A05-000-030,电梯专业,2020/9/10 0:00,1,运营阶段,轿门与层门,襄阳东风佳园小区,华中大区,华润置地,住宅,3,2,1,0
ZRH(ZB)-2005-L01-A05-000-030,电气专业,2020/9/10 0:00,1,运营阶段,公共区域,襄阳东风佳园小区,华中大区,华润置地,住宅,2,0,2,0
ZRH(ZB)-2005-L01-A05-000-031,消防专业,2020/9/11 0:00,1,施工阶段,公共区域,十堰东风阳光城,华中大区,华润置地,住宅,8,0,7,1
ZRH(ZB)-2005-L01-A05-000-031,消防专业,2020/9/11 0:00,1,运营阶段,公共区域,十堰东风阳光城,华中大区,华润置地,住宅,49,4,39,6
ZRH(ZB)-2005-L01-A05-000-031,电梯专业,2020/9/11 0:00,1,运营阶段,井道,十堰东风阳光城,华中大区,华润置地,住宅,7,2,3,2
ZRH(ZB)-2005-L01-A05-000-031,电梯专业,2020/9/11 0:00,1,运营阶段,机房,十堰东风阳光城,华中大区,华润置地,住宅,6,0,3,3
ZRH(ZB)-2005-L01-A05-000-031,电梯专业,2020/9/11 0:00,1,运营阶段,轿厢与对重,十堰东风阳光城,华中大区,华润置地,住宅,2,0,0,2
ZRH(ZB)-2005-L01-A05-000-031,电梯专业,2020/9/11 0:00,1,运营阶段,轿门与层门,十堰东风阳光城,华中大区,华润置地,住宅,5,2,2,1
ZRH(ZB)-2005-L01-A05-000-031,电气专业,2020/9/11 0:00,1,施工阶段,公共区域,十堰东风阳光城,华中大区,华润置地,住宅,2,0,2,0
ZRH(ZB)-2005-L01-A05-000-031,电气专业,2020/9/11 0:00,1,运营阶段,公共区域,十堰东风阳光城,华中大区,华润置地,住宅,16,9,7,0
ZRH(ZB)-2005-L01-A05-000-032,消防专业,2020/9/14 0:00,1,施工阶段,公共区域,扬州橡树湾,华东大区,华润置地,住宅,4,0,4,0
ZRH(ZB)-2005-L01-A05-000-032,消防专业,2020/9/14 0:00,1,运营阶段,公共区域,扬州橡树湾,华东大区,华润置地,住宅,36,4,26,6
ZRH(ZB)-2005-L01-A05-000-032,电梯专业,2020/9/14 0:00,1,运营阶段,井道,扬州橡树湾,华东大区,华润置地,住宅,9,1,7,1
ZRH(ZB)-2005-L01-A05-000-032,电梯专业,2020/9/14 0:00,1,运营阶段,机房,扬州橡树湾,华东大区,华润置地,住宅,2,0,2,0
ZRH(ZB)-2005-L01-A05-000-032,电梯专业,2020/9/14 0:00,1,运营阶段,轿厢与对重,扬州橡树湾,华东大区,华润置地,住宅,3,2,1,0
ZRH(ZB)-2005-L01-A05-000-032,电梯专业,2020/9/14 0:00,1,运营阶段,轿门与层门,扬州橡树湾,华东大区,华润置地,住宅,3,0,2,1
ZRH(ZB)-2005-L01-A05-000-032,电气专业,2020/9/14 0:00,1,施工阶段,公共区域,扬州橡树湾,华东大区,华润置地,住宅,4,1,3,0
ZRH(ZB)-2005-L01-A05-000-032,电气专业,2020/9/14 0:00,1,运营阶段,公共区域,扬州橡树湾,华东大区,华润置地,住宅,14,9,5,0
ZRH(ZB)-2005-L01-A05-000-033,消防专业,2020/9/15 0:00,1,施工阶段,公共区域,南京幸福里,华东大区,华润置地,住宅,4,0,4,0
ZRH(ZB)-2005-L01-A05-000-033,消防专业,2020/9/15 0:00,1,运营阶段,公共区域,南京幸福里,华东大区,华润置地,住宅,42,2,31,9
ZRH(ZB)-2005-L01-A05-000-033,电梯专业,2020/9/15 0:00,1,运营阶段,井道,南京幸福里,华东大区,华润置地,住宅,5,1,4,0
ZRH(ZB)-2005-L01-A05-000-033,电梯专业,2020/9/15 0:00,1,运营阶段,机房,南京幸福里,华东大区,华润置地,住宅,3,0,3,0
ZRH(ZB)-2005-L01-A05-000-033,电梯专业,2020/9/15 0:00,1,运营阶段,轿厢与对重,南京幸福里,华东大区,华润置地,住宅,1,0,1,0
ZRH(ZB)-2005-L01-A05-000-033,电梯专业,2020/9/15 0:00,1,运营阶段,轿门与层门,南京幸福里,华东大区,华润置地,住宅,3,1,2,0
ZRH(ZB)-2005-L01-A05-000-033,电气专业,2020/9/15 0:00,1,施工阶段,公共区域,南京幸福里,华东大区,华润置地,住宅,2,1,1,0
ZRH(ZB)-2005-L01-A05-000-033,电气专业,2020/9/15 0:00,1,运营阶段,公共区域,南京幸福里,华东大区,华润置地,住宅,15,5,10,0
ZRH(ZB)-2005-L01-A05-000-034,消防专业,2020/9/16 0:00,1,施工阶段,公共区域,苏州橡树湾,华东大区,华润置地,住宅,3,0,3,0
ZRH(ZB)-2005-L01-A05-000-034,消防专业,2020/9/16 0:00,1,运营阶段,公共区域,苏州橡树湾,华东大区,华润置地,住宅,31,7,21,3
ZRH(ZB)-2005-L01-A05-000-034,电梯专业,2020/9/16 0:00,1,运营阶段,井道,苏州橡树湾,华东大区,华润置地,住宅,6,1,4,1
ZRH(ZB)-2005-L01-A05-000-034,电梯专业,2020/9/16 0:00,1,运营阶段,机房,苏州橡树湾,华东大区,华润置地,住宅,4,2,2,0
ZRH(ZB)-2005-L01-A05-000-034,电梯专业,2020/9/16 0:00,1,运营阶段,轿厢与对重,苏州橡树湾,华东大区,华润置地,住宅,4,1,2,1
ZRH(ZB)-2005-L01-A05-000-034,电梯专业,2020/9/16 0:00,1,运营阶段,轿门与层门,苏州橡树湾,华东大区,华润置地,住宅,4,1,2,1
ZRH(ZB)-2005-L01-A05-000-034,电气专业,2020/9/16 0:00,1,施工阶段,公共区域,苏州橡树湾,华东大区,华润置地,住宅,1,0,1,0
ZRH(ZB)-2005-L01-A05-000-034,电气专业,2020/9/16 0:00,1,运营阶段,公共区域,苏州橡树湾,华东大区,华润置地,住宅,22,9,13,0
ZRH(ZB)-2005-L01-A05-000-035,消防专业,2020/9/18 0:00,1,施工阶段,公共区域,无锡橡树湾,华东大区,华润置地,住宅,3,0,3,0
ZRH(ZB)-2005-L01-A05-000-035,消防专业,2020/9/18 0:00,1,设计阶段,公共区域,无锡橡树湾,华东大区,华润置地,住宅,1,0,1,0
ZRH(ZB)-2005-L01-A05-000-035,消防专业,2020/9/18 0:00,1,运营阶段,公共区域,无锡橡树湾,华东大区,华润置地,住宅,45,6,36,3
ZRH(ZB)-2005-L01-A05-000-035,电气专业,2020/9/18 0:00,1,施工阶段,公共区域,无锡橡树湾,华东大区,华润置地,住宅,1,0,1,0
ZRH(ZB)-2005-L01-A05-000-035,电气专业,2020/9/18 0:00,1,运营阶段,公共区域,无锡橡树湾,华东大区,华润置地,住宅,17,7,10,0
ZRH(ZB)-2005-L01-A05-000-036,消防专业,2020/9/25 0:00,1,施工阶段,公共区域,重庆华润二十四城,华西大区,华润置地,住宅,3,0,3,0
ZRH(ZB)-2005-L01-A05-000-036,消防专业,2020/9/25 0:00,1,运营阶段,公共区域,重庆华润二十四城,华西大区,华润置地,住宅,46,2,40,4
ZRH(ZB)-2005-L01-A05-000-036,电梯专业,2020/9/25 0:00,1,运营阶段,井道,重庆华润二十四城,华西大区,华润置地,住宅,7,0,6,1
ZRH(ZB)-2005-L01-A05-000-036,电梯专业,2020/9/25 0:00,1,运营阶段,扶手带与围裙板,重庆华润二十四城,华西大区,华润置地,住宅,3,0,2,1
ZRH(ZB)-2005-L01-A05-000-036,电梯专业,2020/9/25 0:00,1,运营阶段,轿厢与对重,重庆华润二十四城,华西大区,华润置地,住宅,4,2,2,0
ZRH(ZB)-2005-L01-A05-000-036,电梯专业,2020/9/25 0:00,1,运营阶段,轿门与层门,重庆华润二十四城,华西大区,华润置地,住宅,4,1,2,1
ZRH(ZB)-2005-L01-A05-000-036,电梯专业,2020/9/25 0:00,1,运营阶段,运行与标识,重庆华润二十四城,华西大区,华润置地,住宅,3,2,1,0
ZRH(ZB)-2005-L01-A05-000-036,电梯专业,2020/9/25 0:00,1,运营阶段,驱动与转向站,重庆华润二十四城,华西大区,华润置地,住宅,2,0,2,0
ZRH(ZB)-2005-L01-A05-000-036,电气专业,2020/9/25 0:00,1,施工阶段,公共区域,重庆华润二十四城,华西大区,华润置地,住宅,1,0,1,0
ZRH(ZB)-2005-L01-A05-000-036,电气专业,2020/9/25 0:00,1,运营阶段,公共区域,重庆华润二十四城,华西大区,华润置地,住宅,16,4,12,0
ZRH(ZB)-2005-L01-A05-000-037,消防专业,2020/9/27 0:00,1,施工阶段,公共区域,重庆二十四城,华西大区,华润置地,住宅,10,0,9,1
ZRH(ZB)-2005-L01-A05-000-037,消防专业,2020/9/27 0:00,1,运营阶段,公共区域,重庆二十四城,华西大区,华润置地,住宅,37,3,29,5
ZRH(ZB)-2005-L01-A05-000-037,电梯专业,2020/9/27 0:00,1,运营阶段,井道,重庆二十四城,华西大区,华润置地,住宅,7,1,4,2
ZRH(ZB)-2005-L01-A05-000-037,电梯专业,2020/9/27 0:00,1,运营阶段,机房,重庆二十四城,华西大区,华润置地,住宅,2,0,2,0
ZRH(ZB)-2005-L01-A05-000-037,电梯专业,2020/9/27 0:00,1,运营阶段,轿厢与对重,重庆二十四城,华西大区,华润置地,住宅,6,1,3,2
ZRH(ZB)-2005-L01-A05-000-037,电梯专业,2020/9/27 0:00,1,运营阶段,轿门与层门,重庆二十四城,华西大区,华润置地,住宅,2,1,0,1
ZRH(ZB)-2005-L01-A05-000-037,电气专业,2020/9/27 0:00,1,施工阶段,公共区域,重庆二十四城,华西大区,华润置地,住宅,2,2,0,0
ZRH(ZB)-2005-L01-A05-000-037,电气专业,2020/9/27 0:00,1,运营阶段,公共区域,重庆二十四城,华西大区,华润置地,住宅,15,6,9,0
ZRH(ZB)-2005-L01-A05-000-038,消防专业,2020/9/28 0:00,1,施工阶段,公共区域,重庆华润大厦（广场）物业服务中心,华西大区,华润置地,写字楼,12,0,12,0
ZRH(ZB)-2005-L01-A05-000-038,消防专业,2020/9/28 0:00,1,运营阶段,公共区域,重庆华润大厦（广场）物业服务中心,华西大区,华润置地,写字楼,27,3,22,2
ZRH(ZB)-2005-L01-A05-000-038,电梯专业,2020/9/28 0:00,1,施工阶段,扶手带与围裙板,重庆华润大厦（广场）物业服务中心,华西大区,华润置地,写字楼,1,0,1,0
ZRH(ZB)-2005-L01-A05-000-038,电梯专业,2020/9/28 0:00,1,运营阶段,井道,重庆华润大厦（广场）物业服务中心,华西大区,华润置地,写字楼,5,1,4,0
ZRH(ZB)-2005-L01-A05-000-038,电梯专业,2020/9/28 0:00,1,运营阶段,扶手带与围裙板,重庆华润大厦（广场）物业服务中心,华西大区,华润置地,写字楼,4,0,4,0
ZRH(ZB)-2005-L01-A05-000-038,电梯专业,2020/9/28 0:00,1,运营阶段,机房,重庆华润大厦（广场）物业服务中心,华西大区,华润置地,写字楼,3,1,2,0
ZRH(ZB)-2005-L01-A05-000-038,电梯专业,2020/9/28 0:00,1,运营阶段,轿厢与对重,重庆华润大厦（广场）物业服务中心,华西大区,华润置地,写字楼,2,1,1,0
ZRH(ZB)-2005-L01-A05-000-038,电梯专业,2020/9/28 0:00,1,运营阶段,轿门与层门,重庆华润大厦（广场）物业服务中心,华西大区,华润置地,写字楼,2,1,1,0
ZRH(ZB)-2005-L01-A05-000-038,电梯专业,2020/9/28 0:00,1,运营阶段,运行与标识,重庆华润大厦（广场）物业服务中心,华西大区,华润置地,写字楼,1,1,0,0
ZRH(ZB)-2005-L01-A05-000-038,电梯专业,2020/9/28 0:00,1,运营阶段,驱动与转向站,重庆华润大厦（广场）物业服务中心,华西大区,华润置地,写字楼,2,0,2,0
ZRH(ZB)-2005-L01-A05-000-038,电气专业,2020/9/28 0:00,1,施工阶段,公共区域,重庆华润大厦（广场）物业服务中心,华西大区,华润置地,写字楼,2,0,2,0
ZRH(ZB)-2005-L01-A05-000-038,电气专业,2020/9/28 0:00,1,运营阶段,公共区域,重庆华润大厦（广场）物业服务中心,华西大区,华润置地,写字楼,5,0,5,0
